gene_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
ENSDARG00000100615,0,0,0,0,0,0
MSTRG.29087,0,31,76,60,73,64
MSTRG.11539,11,152,633,306,403,655
MSTRG.12313,2,12,6,14,0,0
MSTRG.23629,0,33,29,144,0,67
MSTRG.23628,0,0,0,0,0,0
MSTRG.23627,3,53,11,93,114,59
MSTRG.23626,0,0,14,0,2,5
MSTRG.23625,5,8,0,4,0,2
MSTRG.23624,0,12,0,4,0,11
MSTRG.23623,60,396,597,466,682,747
MSTRG.23622,0,8,0,0,0,86
MSTRG.23621,43,843,3220,897,585,1791
MSTRG.23620,42,605,784,868,592,830
MSTRG.27539,0,0,11,0,0,0
MSTRG.27538,0,145,329,134,206,266
MSTRG.27537,0,27,0,18,14,24
MSTRG.27536,35,270,609,426,374,650
MSTRG.27535,0,2,0,15,0,0
MSTRG.27534,25,275,506,336,296,334
MSTRG.27533,11,43,175,185,241,266
MSTRG.27532,0,11,0,0,5,15
MSTRG.27531,0,22,55,53,29,27
MSTRG.27530,0,15,25,67,15,84
MSTRG.7338,0,0,54,21,10,22
MSTRG.7339,89,220,512,311,322,526
MSTRG.7334,0,26,29,45,37,56
MSTRG.7335,0,97,122,140,87,69
MSTRG.7336,0,9,10,6,13,40
MSTRG.7337,0,0,3,0,8,3
MSTRG.7330,0,9,0,0,0,0
MSTRG.7331,51,535,1523,1109,815,1121
MSTRG.7332,4,178,770,283,259,389
MSTRG.7333,2,24,141,64,62,83
MSTRG.27281,0,30,95,123,87,110
MSTRG.27280,0,0,3,0,0,0
MSTRG.27283,51,504,755,524,776,788
MSTRG.27282,0,0,18,0,0,0
MSTRG.27285,0,48,114,136,125,209
MSTRG.27284,3,14,21,48,12,19
MSTRG.27287,3,147,356,421,351,429
MSTRG.27286,2,38,40,16,29,5
MSTRG.27289,83,491,1016,1067,658,1083
MSTRG.27288,18,202,240,234,245,475
ENSDARG00000101567,0,3,3,20,4,17
ENSDARG00000101566,0,0,6,0,0,0
ENSDARG00000108289,0,0,0,0,0,0
ENSDARG00000108288,0,0,0,0,0,0
ENSDARG00000108283,0,0,0,0,0,0
ENSDARG00000108282,0,0,0,0,0,0
MSTRG.34120,0,15,29,12,4,4
MSTRG.21970,0,10,8,0,8,32
MSTRG.24398,22,223,622,737,706,695
MSTRG.24399,0,107,365,302,271,361
MSTRG.24396,20,210,256,299,356,413
MSTRG.24397,0,6,18,24,9,15
MSTRG.24394,0,79,79,115,56,61
MSTRG.24395,0,0,3,13,8,8
MSTRG.24392,0,16,129,115,78,83
MSTRG.24393,3,51,59,62,47,80
MSTRG.24390,0,8,0,0,0,0
MSTRG.24391,0,30,100,157,62,97
MSTRG.21973,0,0,22,10,10,29
MSTRG.37355,33,60,90,89,48,48
MSTRG.12315,0,8,62,14,29,42
MSTRG.29001,0,0,8,1,0,3
MSTRG.15943,76,752,1060,1510,1184,1499
MSTRG.15942,0,1,0,8,1,2
MSTRG.15941,0,94,138,182,189,181
MSTRG.15940,0,0,0,0,0,0
MSTRG.15947,13,27,184,45,31,96
MSTRG.15946,0,44,27,43,0,33
MSTRG.15945,12,318,312,420,354,448
MSTRG.15944,0,0,0,0,73,53
MSTRG.15949,0,5,0,21,15,8
MSTRG.15948,0,0,10,0,0,0
ENSDARG00000106937,0,0,0,0,0,0
ENSDARG00000106935,0,7,0,0,0,1
ENSDARG00000106933,0,0,0,0,0,0
ENSDARG00000106931,0,0,0,0,0,2
ENSDARG00000106930,0,0,0,0,0,0
ENSDARG00000026246,0,6,0,0,8,3
ENSDARG00000106939,0,0,0,0,0,0
MSTRG.14016,11,237,630,828,408,681
MSTRG.14017,0,0,25,0,0,0
MSTRG.14014,0,16,21,24,9,23
MSTRG.14015,0,15,21,18,17,31
MSTRG.14012,0,109,511,100,139,270
MSTRG.14013,0,61,108,44,78,154
ENSDARG00000099514,0,0,0,0,0,0
MSTRG.14011,0,109,1067,139,135,284
MSTRG.14018,0,0,28,5,3,3
MSTRG.14019,0,0,0,0,18,0
MSTRG.34124,0,0,0,0,0,0
ENSDARG00000107374,0,0,0,0,8,0
MSTRG.40948,10,659,401,588,370,577
ENSDARG00000057004,0,0,0,0,0,0
MSTRG.27595,0,73,27,143,120,188
ENSDARG00000107373,0,0,0,0,0,0
MSTRG.29002,0,6,0,45,6,17
MSTRG.27596,8,52,53,28,47,81
ENSDARG00000080287,0,0,0,0,0,0
MSTRG.27735,0,2,14,13,16,0
ENSDARG00000108314,0,0,0,0,0,0
MSTRG.12358,0,0,0,0,0,0
MSTRG.27734,0,15,0,0,0,0
MSTRG.4898,0,93,32,69,12,26
MSTRG.4899,0,6,6,8,15,11
MSTRG.34127,0,21,17,58,53,87
MSTRG.9868,0,0,0,0,0,0
MSTRG.25117,94,666,935,840,728,1269
MSTRG.25116,0,0,0,0,1,0
MSTRG.25115,44,714,668,1219,847,1292
MSTRG.25114,0,8,0,2,0,0
MSTRG.25113,0,0,0,40,0,0
MSTRG.25112,0,8,0,0,0,0
MSTRG.25111,0,86,103,238,249,303
MSTRG.25110,24,59,143,44,65,61
MSTRG.25119,5,112,165,131,68,125
MSTRG.25118,0,0,20,0,0,1
MSTRG.13246,0,0,0,8,0,0
MSTRG.13247,0,76,91,75,43,76
MSTRG.13244,0,0,0,27,0,0
MSTRG.13245,0,20,13,9,12,21
MSTRG.13242,39,310,427,481,480,650
MSTRG.13243,3,16,2,14,7,8
MSTRG.13240,7,260,149,238,128,219
MSTRG.13241,3,39,189,49,55,165
MSTRG.13248,0,0,35,0,0,2
MSTRG.13249,0,8,0,0,0,2
MSTRG.12115,0,0,0,0,0,0
MSTRG.12114,9,109,110,192,173,185
MSTRG.12117,0,3,19,0,11,24
ENSDARG00000102130,0,0,0,0,0,1
MSTRG.12111,0,0,0,0,8,0
MSTRG.12110,0,0,11,0,1,0
MSTRG.12113,0,25,8,81,28,54
MSTRG.12112,0,0,0,0,8,0
ENSDARG00000102139,0,0,0,10,0,16
MSTRG.12119,0,5,10,0,3,2
MSTRG.12118,0,12,0,1,0,5
MSTRG.20330,0,0,0,11,0,0
MSTRG.25127,6,251,259,109,118,273
MSTRG.25124,0,0,0,0,0,4
MSTRG.20014,2,4,4,11,4,10
MSTRG.2207,0,0,14,0,0,0
MSTRG.2206,0,0,10,0,0,0
MSTRG.2205,0,0,8,0,0,0
MSTRG.2204,11,76,178,169,168,151
MSTRG.2203,10,131,157,214,238,187
MSTRG.2202,0,0,0,0,0,16
MSTRG.2201,0,0,13,0,0,4
MSTRG.2200,0,0,0,8,0,0
MSTRG.17097,0,0,0,0,0,0
MSTRG.17096,22,287,738,652,455,675
MSTRG.17095,5101,40061,46449,55602,49509,61670
MSTRG.17094,79,399,459,740,803,755
MSTRG.17093,0,16,0,0,2,3
MSTRG.17092,0,0,0,0,0,0
MSTRG.2209,0,7,0,13,0,15
MSTRG.25123,0,0,21,0,0,0
MSTRG.20336,16,113,115,251,181,289
MSTRG.20337,6,124,88,114,185,205
ENSDARG00000003090,0,0,0,0,0,0
MSTRG.8403,0,14,0,0,0,3
MSTRG.623,383,2657,3510,3677,3566,4690
MSTRG.2694,0,20,40,57,76,99
MSTRG.8401,0,17,7,0,23,55
ENSDARG00000053711,0,2,0,0,0,5
ENSDARG00000029881,0,3,0,0,0,3
MSTRG.626,12,264,364,337,336,464
ENSDARG00000088155,0,0,0,0,0,0
MSTRG.627,14,117,495,275,192,301
MSTRG.9011,0,0,0,11,0,0
MSTRG.8405,0,0,0,0,16,20
MSTRG.8404,17,171,257,239,260,323
MSTRG.34000,4,184,254,343,206,439
MSTRG.43026,3,46,62,40,70,87
MSTRG.17639,0,0,3,0,12,4
MSTRG.17638,0,25,13,21,0,11
MSTRG.43025,0,0,0,20,0,3
MSTRG.17633,6,137,336,349,272,320
MSTRG.17632,48,437,1007,950,770,1083
MSTRG.17631,0,35,262,52,16,53
MSTRG.17630,0,242,202,243,318,406
MSTRG.17637,3,23,38,40,38,53
MSTRG.8409,0,50,18,62,31,36
MSTRG.17635,0,80,511,64,38,103
MSTRG.17634,0,6,21,0,0,23
MSTRG.5444,0,0,0,14,0,5
MSTRG.9010,0,2,0,26,9,1
MSTRG.629,0,26,100,66,12,74
MSTRG.5445,0,35,336,82,33,98
MSTRG.19956,0,0,16,0,0,3
MSTRG.3154,0,20,16,57,16,52
MSTRG.3155,40,276,505,426,375,459
ENSDARG00000070490,0,0,0,0,1,1
MSTRG.5447,15,108,224,208,100,215
MSTRG.3150,0,2,0,14,0,25
MSTRG.3151,67,316,338,749,590,815
MSTRG.3152,0,16,25,17,17,43
MSTRG.3153,0,85,59,145,80,108
MSTRG.16326,0,28,53,10,12,10
MSTRG.16327,0,15,19,32,22,31
MSTRG.16324,0,1,12,16,0,5
MSTRG.16325,0,6,41,7,29,21
MSTRG.16322,0,11,27,14,34,10
ENSDARG00000095374,0,0,0,0,0,0
MSTRG.16320,0,4,0,42,0,4
MSTRG.16321,0,8,5,0,2,3
ENSDARG00000076897,0,0,0,0,0,0
MSTRG.11679,81,1576,856,934,1593,2170
MSTRG.11678,0,36,45,28,46,32
MSTRG.18184,0,0,0,16,0,7
MSTRG.11674,8,292,250,271,205,301
MSTRG.11677,0,45,59,8,18,32
MSTRG.18187,0,0,35,0,0,0
MSTRG.11671,110,799,1102,1338,1022,1292
MSTRG.18181,79,744,619,1021,704,1927
MSTRG.18182,15,5,2,7,0,2
MSTRG.18183,82,649,969,888,707,948
MSTRG.22237,0,0,0,24,0,0
MSTRG.22236,0,1,0,0,0,0
MSTRG.22235,1,4,8,25,7,14
MSTRG.22234,5,0,3,19,13,15
MSTRG.22233,0,0,5,0,0,0
MSTRG.19277,201,1314,1983,2146,2058,2663
MSTRG.22231,0,19,0,19,66,25
MSTRG.22230,42,245,643,708,419,598
MSTRG.16541,0,43,40,69,66,85
MSTRG.22239,0,0,0,0,0,0
MSTRG.22238,1,2,8,25,17,14
MSTRG.15707,12,38,147,101,161,255
MSTRG.15604,24,62,79,166,56,110
ENSDARG00000083165,0,0,0,0,0,0
ENSDARG00000083166,0,0,0,0,0,0
MSTRG.19959,0,0,0,30,0,0
ENSDARG00000100870,0,0,2,6,0,0
MSTRG.44977,5683,10531,25623,28453,31964,32268
MSTRG.1790,42,268,604,710,529,735
MSTRG.1791,22,606,1479,1336,1314,1580
MSTRG.42138,3,33,81,62,25,60
MSTRG.1793,40,205,326,374,343,440
MSTRG.1794,54,435,34,645,517,653
MSTRG.1795,0,6,50,0,7,9
MSTRG.1796,0,3,0,31,0,0
MSTRG.1797,3,24,70,115,71,80
MSTRG.42132,91,589,1096,1022,887,1171
MSTRG.42133,0,3,0,16,36,27
MSTRG.42130,2,29,0,24,3,2
MSTRG.42131,15,200,255,275,219,312
MSTRG.42136,0,152,195,370,345,315
MSTRG.42137,0,28,81,63,23,70
MSTRG.42134,26,186,200,716,750,572
MSTRG.42135,0,0,0,0,13,0
MSTRG.38401,0,1,0,0,2,0
ENSDARG00000032862,6,8,47,8,21,21
MSTRG.4766,0,0,22,0,60,24
MSTRG.12809,0,2,10,0,0,4
MSTRG.12808,16,209,354,494,329,459
MSTRG.41129,0,21,283,31,3,128
MSTRG.12803,0,0,16,9,0,5
MSTRG.12802,0,7,72,0,10,6
MSTRG.12801,0,0,37,4,0,11
MSTRG.12800,0,0,64,5,2,6
MSTRG.12807,7,86,129,30,68,153
MSTRG.12806,0,0,53,0,11,10
MSTRG.12805,0,3,133,0,0,18
MSTRG.12804,0,0,104,16,0,23
ENSDARG00000087393,0,0,0,0,0,0
ENSDARG00000104260,0,0,0,0,0,3
ENSDARG00000104262,0,4,0,0,0,2
MSTRG.808,0,8,0,0,3,3
ENSDARG00000087399,0,0,0,0,0,0
MSTRG.38404,0,0,0,0,0,0
MSTRG.37074,0,0,12,7,5,10
MSTRG.34689,0,0,24,0,0,0
ENSDARG00000058906,0,3,0,0,0,0
MSTRG.9149,263,1278,2475,1605,1484,2123
MSTRG.4768,0,19,14,0,53,26
MSTRG.4319,0,14,2,14,21,7
MSTRG.4318,0,0,0,0,16,8
MSTRG.9145,101,720,1386,1103,968,1119
MSTRG.9144,85,701,775,1220,976,1232
MSTRG.4315,0,0,0,14,0,14
MSTRG.41127,0,0,8,0,0,4
MSTRG.9141,0,16,54,4,2,18
MSTRG.9140,0,3,45,11,31,14
MSTRG.4311,0,2,7,0,0,2
MSTRG.4310,0,8,0,0,0,0
MSTRG.10184,0,0,0,0,0,0
MSTRG.10185,0,0,0,0,0,0
MSTRG.10186,0,0,0,0,0,0
MSTRG.29365,17,211,323,166,373,478
MSTRG.10180,39,106,178,95,108,178
MSTRG.10181,0,0,11,0,0,0
MSTRG.10182,0,163,156,147,195,299
MSTRG.10183,0,59,104,226,209,189
MSTRG.10188,0,11,0,0,0,0
MSTRG.10189,0,11,6,6,27,4
ENSDARG00000097912,0,0,0,0,0,0
ENSDARG00000086441,0,0,0,0,0,0
ENSDARG00000086445,0,6,0,0,0,0
MSTRG.15008,11,0,0,0,0,1
ENSDARG00000086447,0,0,0,0,0,0
MSTRG.15006,26,463,707,483,415,600
MSTRG.15007,3,92,51,31,57,118
MSTRG.15004,23,122,243,316,135,336
MSTRG.15005,0,129,102,244,127,205
MSTRG.15002,0,11,0,0,11,0
MSTRG.15003,20,147,228,145,68,296
MSTRG.15000,217,1225,2686,1732,1454,1675
MSTRG.15001,11,199,305,98,138,168
MSTRG.31664,0,20,75,31,38,64
ENSDARG00000105500,0,0,3,0,0,0
MSTRG.31665,54,165,152,166,168,243
ENSDARG00000052988,0,0,0,0,0,2
MSTRG.992,0,8,0,0,0,2
MSTRG.2170,23,174,292,398,642,653
MSTRG.993,207,3130,7505,4119,2803,5287
MSTRG.31660,109,998,1606,1947,1423,1811
MSTRG.995,0,7,0,0,19,1
MSTRG.996,28,293,419,390,334,496
MSTRG.31663,9,93,97,232,147,221
ENSDARG00000077388,0,0,8,0,0,11
MSTRG.43711,8,15,49,47,18,47
ENSDARG00000077382,0,5,0,0,0,0
MSTRG.2178,11,195,330,447,231,337
MSTRG.42389,0,65,157,6,94,60
ENSDARG00000069251,0,15,0,0,0,0
MSTRG.5995,0,0,0,70,27,15
MSTRG.18084,0,39,140,185,87,90
MSTRG.2795,0,8,0,0,0,0
MSTRG.5991,0,0,22,23,55,31
MSTRG.3936,1,6,8,49,5,8
MSTRG.18408,0,0,8,0,0,0
MSTRG.3934,0,12,4,8,11,9
MSTRG.3935,0,4,0,1,0,4
MSTRG.3932,3,40,47,13,121,52
MSTRG.3933,2,2,0,11,1,0
MSTRG.3930,6,59,123,169,135,114
MSTRG.3931,3,10,4,21,4,10
MSTRG.18401,0,0,0,14,0,0
MSTRG.18400,3,2,3,8,13,11
MSTRG.18403,82,123,311,365,423,482
MSTRG.18402,136,1499,1859,2400,1721,1908
MSTRG.18405,0,56,136,30,22,82
MSTRG.18404,30,84,297,132,78,140
MSTRG.18407,0,4,19,0,5,1
MSTRG.18406,0,0,11,3,0,3
MSTRG.14759,0,0,0,22,0,0
MSTRG.14758,4,59,128,123,131,144
MSTRG.10238,0,0,0,0,0,0
MSTRG.2794,2,26,80,44,27,32
MSTRG.14755,65,1052,1155,1259,1012,1320
MSTRG.14754,0,42,69,57,92,109
MSTRG.14757,12,56,115,173,59,159
MSTRG.10235,3,3,4,4,32,4
MSTRG.10232,0,0,0,0,0,3
MSTRG.14750,20,12,21,0,0,8
MSTRG.14753,31,116,150,329,252,269
MSTRG.10231,0,0,0,0,0,0
MSTRG.13769,5,0,3,0,14,14
MSTRG.13768,0,161,353,365,227,371
MSTRG.13765,0,11,0,0,0,8
MSTRG.13764,0,0,0,16,0,0
MSTRG.13767,71,519,848,884,950,1095
MSTRG.13766,17,256,359,280,336,647
MSTRG.13761,0,0,11,0,1,0
MSTRG.13760,0,0,2,21,28,12
MSTRG.13763,0,0,8,0,0,0
MSTRG.13762,46,215,352,308,294,458
MSTRG.39549,0,0,0,0,10,11
MSTRG.39548,0,35,45,93,19,152
ENSDARG00000041030,0,0,0,0,0,0
MSTRG.39544,0,0,0,0,0,0
ENSDARG00000041032,0,3,3,0,0,14
ENSDARG00000041033,0,6,0,0,0,0
MSTRG.39541,29,552,565,667,749,1007
MSTRG.39540,0,0,8,16,2,4
MSTRG.39543,0,0,0,0,0,3
MSTRG.39542,48,815,2787,1486,345,963
ENSDARG00000102077,0,0,0,0,0,0
MSTRG.6269,6,155,135,293,523,533
MSTRG.6268,0,2,0,0,19,10
ENSDARG00000085131,0,0,0,0,0,0
ENSDARG00000085130,0,0,0,0,0,0
MSTRG.6267,0,7,0,2,28,0
MSTRG.6266,26,133,40,214,164,237
MSTRG.6261,0,8,0,20,7,21
MSTRG.6260,27,253,979,720,754,775
ENSDARG00000089490,0,0,0,0,0,9
MSTRG.6262,3,0,8,0,53,62
ENSDARG00000077960,0,0,0,0,0,0
MSTRG.5163,39,454,774,578,678,812
ENSDARG00000075527,0,0,0,0,0,0
ENSDARG00000075521,0,6,0,11,0,6
MSTRG.28614,0,14,21,12,5,37
MSTRG.42969,23,359,419,225,448,1527
MSTRG.42968,0,5,17,0,6,9
MSTRG.13142,0,5,19,0,2,8
MSTRG.42961,10,128,381,314,190,308
MSTRG.42960,0,122,195,484,310,466
MSTRG.42963,89,300,587,653,463,638
MSTRG.38215,0,98,162,301,44,113
MSTRG.42965,10,30,26,32,87,12
MSTRG.42964,0,3,0,0,3,2
MSTRG.42967,0,60,154,357,94,175
MSTRG.42966,0,44,50,0,13,72
ENSDARG00000089726,0,0,0,0,0,0
MSTRG.44493,7,93,170,166,113,165
MSTRG.44492,6,49,176,95,111,148
MSTRG.44491,0,3,4,8,24,19
MSTRG.44490,0,13,9,0,41,6
MSTRG.44497,0,0,0,10,0,0
MSTRG.44496,19,83,111,208,186,143
MSTRG.44495,27,68,205,153,145,268
MSTRG.44494,3,45,78,87,88,119
ENSDARG00000095189,0,0,0,0,0,0
ENSDARG00000095188,0,0,0,0,0,0
MSTRG.44499,0,8,0,0,14,3
MSTRG.44498,131,547,1952,2204,2065,1788
MSTRG.6889,65,492,615,655,590,895
MSTRG.19443,7,41,85,64,47,73
MSTRG.19440,0,8,15,24,40,17
MSTRG.19441,611,3364,6259,7863,6117,7794
MSTRG.19446,0,0,0,0,0,0
MSTRG.19447,0,0,0,2,11,2
MSTRG.19444,0,14,7,23,31,20
MSTRG.19445,0,0,0,0,0,0
MSTRG.6881,4,351,646,501,268,647
MSTRG.6880,0,29,49,12,38,56
MSTRG.19448,0,3,13,20,7,9
MSTRG.6882,148,1462,2662,2283,1821,2801
MSTRG.6885,11,130,97,159,229,195
MSTRG.6884,50,387,395,456,571,1096
MSTRG.6887,71,421,505,771,580,729
MSTRG.6886,0,0,0,0,0,12
MSTRG.42381,14,71,95,199,97,139
ENSDARG00000106435,0,0,0,0,0,0
MSTRG.7132,36,232,341,209,201,204
MSTRG.7133,3,5,0,24,13,2
MSTRG.7130,0,0,34,0,0,8
MSTRG.7131,0,27,0,60,25,68
MSTRG.7136,0,0,0,0,0,0
MSTRG.7137,11,99,203,132,128,206
MSTRG.7134,0,0,0,16,0,0
MSTRG.7135,4,16,39,44,14,21
MSTRG.7138,0,0,0,14,0,0
MSTRG.7139,0,6,2,18,17,5
MSTRG.42380,4,82,187,202,198,185
ENSDARG00000095238,0,0,0,0,0,0
MSTRG.24106,0,0,0,0,0,0
MSTRG.32517,0,0,0,15,0,0
MSTRG.32516,0,4,0,0,0,0
ENSDARG00000093808,0,0,0,0,0,0
MSTRG.32514,16,3,0,14,71,13
MSTRG.32513,0,0,0,8,8,3
MSTRG.32512,0,1,0,19,9,3
MSTRG.32511,0,7,0,0,0,7
MSTRG.32510,0,2,19,0,0,3
MSTRG.32519,0,0,14,0,0,0
ENSDARG00000093805,0,0,0,0,0,0
ENSDARG00000088451,0,0,0,0,0,0
ENSDARG00000088450,0,0,0,0,0,0
ENSDARG00000088453,0,0,0,0,0,0
ENSDARG00000088458,0,0,0,0,0,0
MSTRG.43618,0,0,0,11,0,0
MSTRG.43619,0,0,0,8,0,0
MSTRG.6154,0,117,373,508,299,376
MSTRG.43610,237,1678,2685,2418,2462,3838
MSTRG.43611,0,10,0,13,14,25
MSTRG.43612,3,54,129,70,222,285
MSTRG.43613,0,0,0,0,0,0
MSTRG.43614,13,93,149,205,215,348
MSTRG.43615,0,28,18,76,33,114
MSTRG.43616,0,25,29,26,9,25
MSTRG.43617,0,0,0,12,0,0
MSTRG.8375,0,2,34,0,1,6
MSTRG.8374,0,3,16,0,0,16
MSTRG.8377,0,11,14,0,0,6
MSTRG.8376,25,232,492,1496,837,822
MSTRG.8371,0,0,1,31,4,4
MSTRG.8370,139,1551,2037,2596,2261,2981
MSTRG.8373,61,315,591,666,473,662
MSTRG.8372,0,54,61,84,52,74
MSTRG.8379,30,447,612,584,525,655
MSTRG.8378,46,396,538,436,476,712
MSTRG.42385,0,0,13,0,0,0
MSTRG.21760,80,702,908,1039,948,1366
MSTRG.21761,0,130,153,238,209,348
MSTRG.5385,0,17,25,0,6,13
ENSDARG00000092171,0,0,0,0,0,0
MSTRG.5384,0,61,36,125,83,98
ENSDARG00000092176,0,0,0,0,0,0
ENSDARG00000092178,0,0,0,0,0,0
MSTRG.18088,0,3,48,17,4,10
MSTRG.5382,0,11,11,11,27,18
MSTRG.21766,0,8,22,2,36,34
MSTRG.2391,0,8,0,8,0,0
MSTRG.5380,3,1,0,16,0,0
ENSDARG00000014103,0,0,0,0,0,0
MSTRG.2390,0,64,11,153,10,24
MSTRG.118,0,0,6,16,0,0
MSTRG.119,15,274,273,196,345,394
MSTRG.110,0,0,0,0,0,0
MSTRG.111,0,40,0,14,102,86
MSTRG.112,26,233,289,437,369,444
MSTRG.113,0,0,0,29,0,3
MSTRG.114,2,23,14,12,14,51
MSTRG.115,3,306,569,681,596,758
MSTRG.116,0,7,7,23,18,23
MSTRG.117,0,0,8,0,0,0
MSTRG.9428,0,0,33,0,0,4
MSTRG.9429,0,0,0,0,15,0
MSTRG.9422,0,11,33,15,16,34
MSTRG.9423,0,7,2,7,0,2
MSTRG.9420,0,26,31,54,10,39
MSTRG.9421,0,46,144,34,71,80
MSTRG.9426,0,6,21,47,22,3
MSTRG.9427,0,0,0,14,0,0
MSTRG.9424,0,37,0,57,40,29
MSTRG.9425,0,4,0,23,2,8
MSTRG.4979,0,2,8,0,0,5
ENSDARG00000104241,0,0,0,0,0,0
MSTRG.36049,0,36,48,10,0,20
MSTRG.36512,0,1,0,0,11,0
MSTRG.36511,2,7,51,57,79,13
MSTRG.36510,0,0,0,0,14,4
MSTRG.36517,40,605,1316,1052,689,1131
MSTRG.36516,11,2,15,14,31,28
MSTRG.36515,0,0,12,0,0,3
MSTRG.36514,26,142,279,396,305,419
MSTRG.36519,0,1,0,3,0,3
MSTRG.36518,0,6,24,24,0,2
MSTRG.18606,21,253,896,356,269,454
ENSDARG00000097275,0,0,0,0,0,8
MSTRG.31157,1,40,30,47,13,30
ENSDARG00000097277,0,0,0,0,0,0
MSTRG.31155,7,88,77,25,69,112
MSTRG.31152,10,56,26,9,82,68
MSTRG.31153,0,0,0,0,0,2
MSTRG.31150,11,4,0,0,2,0
MSTRG.31151,9,40,32,38,8,70
ENSDARG00000100175,0,0,0,0,0,0
MSTRG.12163,0,0,28,0,4,2
MSTRG.31158,71,520,598,910,744,903
MSTRG.31159,0,38,17,44,4,86
MSTRG.30205,0,0,0,0,8,0
MSTRG.30204,0,14,0,0,0,0
MSTRG.44555,1,14,11,9,8,14
ENSDARG00000107869,0,0,12,0,0,0
MSTRG.30201,0,11,17,0,4,15
MSTRG.30200,3,2,37,22,2,12
MSTRG.30203,0,15,25,6,17,56
MSTRG.30202,0,0,15,31,4,13
ENSDARG00000107862,0,0,0,0,0,0
ENSDARG00000107863,0,7,1,13,17,5
ENSDARG00000107861,0,0,0,0,0,0
ENSDARG00000107866,0,0,0,0,0,0
ENSDARG00000107867,0,0,0,0,0,0
ENSDARG00000107864,0,0,0,0,0,0
ENSDARG00000107865,0,0,0,0,0,0
ENSDARG00000102136,0,0,0,0,0,0
ENSDARG00000100178,0,0,0,0,0,0
MSTRG.20187,10,0,0,16,23,13
MSTRG.14070,159,1341,1690,1432,1064,1294
MSTRG.20185,0,0,16,0,0,0
MSTRG.20184,0,39,228,141,84,155
MSTRG.20183,0,149,132,293,168,326
MSTRG.20182,11,44,8,13,73,248
MSTRG.20181,24,3,1,4,33,2
MSTRG.10750,2,3,5,10,8,3
MSTRG.10753,0,16,67,42,31,35
MSTRG.20189,0,0,0,0,3,0
MSTRG.20188,0,74,279,248,212,299
MSTRG.21858,0,0,0,24,0,2
MSTRG.21859,0,0,0,5,17,0
MSTRG.21852,24,167,363,89,300,540
MSTRG.21853,0,0,0,14,0,6
MSTRG.21850,0,0,0,0,0,0
MSTRG.21851,0,11,0,0,0,0
MSTRG.21856,11,47,57,73,113,117
MSTRG.21857,0,71,80,79,206,138
MSTRG.21854,459,3686,6908,7110,5783,8555
MSTRG.21855,48,438,682,402,337,488
ENSDARG00000097493,0,0,0,0,0,0
MSTRG.14076,0,0,16,0,0,0
ENSDARG00000097499,0,0,0,0,0,0
ENSDARG00000097498,0,4,0,3,0,3
MSTRG.14077,0,0,8,0,0,0
ENSDARG00000102134,0,1,0,0,0,1
MSTRG.20459,0,63,58,145,84,91
MSTRG.20458,44,729,841,882,804,1168
MSTRG.14079,0,0,32,0,0,0
MSTRG.20451,59,246,245,205,438,498
MSTRG.20450,28,108,130,162,104,227
MSTRG.20453,2,2,3,0,3,15
MSTRG.20452,13,138,149,149,162,34
MSTRG.20455,0,0,8,1,0,0
MSTRG.20454,3,156,247,120,81,237
MSTRG.20457,0,0,11,0,0,3
MSTRG.20456,0,3,0,25,11,0
ENSDARG00000100117,0,0,0,0,0,0
ENSDARG00000090722,0,0,0,0,11,11
ENSDARG00000090720,0,0,0,0,0,0
ENSDARG00000090726,0,0,0,0,0,0
ENSDARG00000104240,0,0,0,0,0,0
MSTRG.21588,11,119,53,175,141,171
MSTRG.21589,0,0,16,0,18,28
MSTRG.21584,0,11,0,0,0,0
MSTRG.21585,29,251,418,476,363,584
MSTRG.21586,206,1666,1698,3349,2221,2714
MSTRG.21587,48,489,883,790,732,970
MSTRG.21580,431,2131,3621,3834,3678,3937
MSTRG.21581,12,120,242,119,182,209
MSTRG.21582,0,1,0,16,0,0
MSTRG.21583,0,27,16,16,71,25
MSTRG.27861,0,35,87,14,16,16
MSTRG.27860,0,0,8,21,3,1
MSTRG.27863,8,3,1,3,12,6
MSTRG.27862,0,23,40,56,5,21
MSTRG.27865,0,6,47,26,37,8
MSTRG.27864,3,0,63,17,19,17
MSTRG.27867,132,1334,2325,2385,1514,1391
MSTRG.27866,0,4,0,11,8,4
MSTRG.27869,0,3,0,0,12,0
MSTRG.27868,2,11,0,2,7,6
ENSDARG00000095097,0,0,0,0,0,0
ENSDARG00000091892,0,0,0,0,0,0
ENSDARG00000091890,0,0,0,0,0,0
MSTRG.37375,0,0,13,0,0,0
ENSDARG00000029051,0,0,0,0,0,0
MSTRG.5215,0,7,25,81,37,24
MSTRG.5214,118,666,1331,1468,1105,1701
MSTRG.5217,0,0,14,16,3,0
MSTRG.5216,0,48,132,201,96,142
MSTRG.35350,279,1674,2709,456,587,624
MSTRG.5210,0,0,0,0,0,0
MSTRG.5213,18,278,479,461,292,497
MSTRG.5212,3,88,92,90,85,134
MSTRG.35358,0,6,24,0,0,2
MSTRG.5218,14,182,325,252,240,272
MSTRG.37268,0,167,98,175,235,363
MSTRG.37269,40,212,387,384,368,535
MSTRG.37266,11,0,0,0,0,0
MSTRG.37267,0,88,0,176,88,112
MSTRG.37264,39,443,894,809,831,1002
